game_id,season,week,season_type,team,team_id,conference,home_away,opponent,opponent_conference,opponent_classification,conference_game,neutral_site,points_for,points_allowed,has_team_stats,sacks,def_interceptions,int_return_yards,int_tds,fumbles_recovered,defensive_tds,kick_return_tds,punt_return_tds,tackles_for_loss,passes_deflected,qb_hurries,safeties,has_opponent_stats,opp_fumbles_lost,opp_ints_thrown
401520205,2023,2,regular,Mississippi State,344,SEC,home,Arizona,Pac-12,fbs,False,False,31,24,True,1,4,49,0,1,0,0,0,9,8,3,0,True,1,4
401520206,2023,2,regular,Missouri,142,SEC,home,Middle Tennessee,Conference USA,fbs,False,False,23,19,True,4,0,0,0,0,0,0,0,12,5,5,0,True,0,0
401520188,2023,2,regular,Nebraska,158,Big Ten,away,Colorado,Pac-12,fbs,False,False,14,36,True,8,0,0,0,1,0,0,0,11,2,4,0,True,1,0
401520207,2023,2,regular,Northwestern,77,Big Ten,home,UTEP,Conference USA,fbs,False,False,38,7,True,4,3,28,0,0,0,0,0,9,3,2,0,True,0,3
401520208,2023,2,regular,Ohio State,194,Big Ten,home,Youngstown State,MVFC,fcs,False,False,35,7,True,2,1,0,0,0,0,0,0,3,2,0,0,True,0,1
401520214,2023,2,regular,Ole Miss,145,SEC,away,Tulane,American Athletic,fbs,False,False,37,20,True,4,1,44,0,1,0,0,0,6,6,3,0,True,1,1
401520209,2023,2,regular,Penn State,213,Big Ten,home,Delaware,CAA,fcs,False,False,63,7,True,4,1,26,1,1,1,0,0,7,1,7,0,True,1,1
401520215,2023,2,regular,Purdue,2509,Big Ten,away,Virginia Tech,ACC,fbs,False,False,24,17,True,3,2,5,0,0,0,0,0,9,2,8,0,True,0,2
401520210,2023,2,regular,Rutgers,164,Big Ten,home,Temple,American Athletic,fbs,False,False,36,7,True,1,2,39,0,0,0,0,0,2,13,6,0,True,0,2
401520212,2023,2,regular,South Carolina,2579,SEC,home,Furman,Southern,fcs,False,False,47,21,True,3,1,3,0,0,0,0,0,4,5,2,0,True,0,1
401520213,2023,2,regular,Tennessee,2633,SEC,home,Austin Peay,UAC,fcs,False,False,30,13,True,7,1,0,0,1,0,0,0,14,6,2,0,True,1,1
401520201,2023,2,regular,Texas A&M,245,SEC,away,Miami,ACC,fbs,False,False,33,48,True,2,0,0,0,1,0,0,0,6,4,0,0,True,1,0
401520216,2023,2,regular,Vanderbilt,238,SEC,away,Wake Forest,ACC,fbs,False,False,20,36,True,2,0,0,0,1,0,0,0,2,5,1,0,True,1,0
401520217,2023,2,regular,Wisconsin,275,Big Ten,away,Washington State,Pac-12,fbs,False,False,22,31,True,4,0,0,0,0,0,0,0,9,4,5,0,True,0,0
401520244,2023,3,regular,Alabama,333,SEC,away,South Florida,American Athletic,fbs,False,False,17,3,True,5,1,0,0,1,0,0,0,10,3,1,0,True,1,1
401520220,2023,3,regular,Arkansas,8,SEC,home,BYU,Big 12,fbs,False,False,31,38,True,3,0,0,0,1,1,0,1,9,5,4,0,True,1,0
401520221,2023,3,regular,Auburn,2,SEC,home,Samford,Southern,fcs,False,False,45,13,True,2,2,12,0,0,0,0,0,7,6,2,0,True,0,2
401520224,2023,3,regular,Florida,57,SEC,home,Tennessee,SEC,fbs,True,False,29,16,True,1,1,39,0,0,0,0,0,3,4,3,0,True,0,1
401520225,2023,3,regular,Georgia,61,SEC,home,South Carolina,SEC,fbs,True,False,24,14,True,3,2,0,0,0,0,0,0,7,7,0,0,True,0,2
401520226,2023,3,regular,Illinois,356,Big Ten,home,Penn State,Big Ten,fbs,True,False,13,30,True,1,0,0,0,0,0,0,0,4,6,3,0,True,0,0
401520230,2023,3,regular,Indiana,84,Big Ten,home,Louisville,ACC,fbs,False,True,14,21,True,2,1,0,0,0,0,0,0,4,3,3,0,True,0,1
401520227,2023,3,regular,Iowa,2294,Big Ten,home,Western Michigan,Mid-American,fbs,False,False,41,10,True,2,0,0,0,1,0,0,0,5,0,3,0,True,1,0
401520228,2023,3,regular,Kentucky,96,SEC,home,Akron,Mid-American,fbs,False,False,35,3,True,5,0,0,0,1,0,0,0,7,6,5,0,True,1,0
401520235,2023,3,regular,LSU,99,SEC,away,Mississippi State,SEC,fbs,True,False,41,14,True,4,0,0,0,0,0,0,0,7,4,4,0,True,0,0
401520231,2023,3,regular,Maryland,120,Big Ten,home,Virginia,ACC,fbs,False,False,42,14,True,2,3,0,0,1,1,1,0,5,0,0,0,True,1,3
401520232,2023,3,regular,Michigan,130,Big Ten,home,Bowling Green,Mid-American,fbs,False,False,31,6,True,3,2,11,0,1,0,0,0,10,1,1,0,True,1,2
401520233,2023,3,regular,Michigan State,127,Big Ten,home,Washington,Pac-12,fbs,False,False,7,41,True,0,1,0,0,0,0,0,0,2,2,9,0,True,0,1
401520239,2023,3,regular,Minnesota,135,Big Ten,away,North Carolina,ACC,fbs,False,False,13,31,True,2,2,17,0,0,0,0,0,5,2,4,0,True,0,2
401520235,2023,3,regular,Mississippi State,344,SEC,home,LSU,SEC,fbs,True,False,14,41,True,2,0,0,0,0,0,0,0,6,2,2,0,True,0,0
401520236,2023,3,regular,Missouri,142,SEC,home,Kansas State,Big 12,fbs,False,False,30,27,True,3,1,3,0,0,0,0,0,4,6,6,0,True,0,1
401520237,2023,3,regular,Nebraska,158,Big Ten,home,Northern Illinois,Mid-American,fbs,False,False,35,11,True,3,1,12,0,0,0,0,0,5,4,3,0,True,0,1
401520223,2023,3,regular,Northwestern,77,Big Ten,away,Duke,ACC,fbs,False,False,14,38,True,2,0,0,0,0,0,0,0,5,1,1,0,True,0,0
401520240,2023,3,regular,Ohio State,194,Big Ten,home,Western Kentucky,Conference USA,fbs,False,False,63,10,True,2,2,58,1,2,1,0,0,8,6,2,0,True,2,2
401520241,2023,3,regular,Ole Miss,145,SEC,home,Georgia Tech,ACC,fbs,False,False,48,23,True,2,0,0,0,0,0,0,0,7,4,7,0,True,0,0
401520226,2023,3,regular,Penn State,213,Big Ten,away,Illinois,Big Ten,fbs,True,False,30,13,True,3,4,39,0,1,0,0,0,7,3,2,0,True,1,4
401520242,2023,3,regular,Purdue,2509,Big Ten,home,Syracuse,ACC,fbs,False,False,20,35,True,4,1,0,0,0,0,0,0,7,5,1,0,True,0,1
401520243,2023,3,regular,Rutgers,164,Big Ten,home,Virginia Tech,ACC,fbs,False,False,35,16,True,4,1,0,0,1,0,0,0,6,2,6,0,True,1,1
401520225,2023,3,regular,South Carolina,2579,SEC,away,Georgia,SEC,fbs,True,False,14,24,True,2,0,0,0,0,0,0,0,5,2,0,0,True,0,0
401520224,2023,3,regular,Tennessee,2633,SEC,away,Florida,SEC,fbs,True,False,16,29,True,1,0,0,0,0,0,0,0,7,0,1,0,True,0,0
401520245,2023,3,regular,Texas A&M,245,SEC,home,UL Monroe,Sun Belt,fbs,False,False,47,3,True,2,0,0,0,0,0,0,0,3,6,1,0,True,0,0
401520247,2023,3,regular,Vanderbilt,238,SEC,away,UNLV,Mountain West,fbs,False,False,37,40,True,2,2,50,1,0,1,0,0,9,1,0,0,True,0,2
401520249,2023,3,regular,Wisconsin,275,Big Ten,home,Georgia Southern,Sun Belt,fbs,False,False,35,14,True,6,5,19,0,1,0,0,0,7,4,5,0,True,1,5
401520250,2023,4,regular,Alabama,333,SEC,home,Ole Miss,SEC,fbs,True,False,24,10,True,5,1,37,0,0,0,0,0,10,4,8,0,True,0,1
401520258,2023,4,regular,Arkansas,8,SEC,away,LSU,SEC,fbs,True,False,31,34,True,2,1,15,0,0,0,0,0,2,2,1,0,True,0,1
401520270,2023,4,regular,Auburn,2,SEC,away,Texas A&M,SEC,fbs,True,False,10,27,True,2,0,0,0,1,0,0,0,4,2,2,0,True,1,0
401520251,2023,4,regular,Florida,57,SEC,home,Charlotte,American Athletic,fbs,False,False,22,7,True,4,0,0,0,0,0,0,0,6,1,10,0,True,0,0
401520252,2023,4,regular,Georgia,61,SEC,home,UAB,American Athletic,fbs,False,False,49,21,True,1,1,0,0,0,0,0,0,5,4,0,0,True,0,1
401520255,2023,4,regular,Illinois,356,Big Ten,home,Florida Atlantic,American Athletic,fbs,False,False,23,17,True,1,1,0,0,0,0,0,0,5,11,5,0,True,0,1
401520256,2023,4,regular,Indiana,84,Big Ten,home,Akron,Mid-American,fbs,False,False,29,27,True,2,3,66,1,0,1,0,0,6,4,1,0,True,0,3
401520265,2023,4,regular,Iowa,2294,Big Ten,away,Penn State,Big Ten,fbs,True,False,0,31,True,0,0,0,0,0,0,0,0,6,0,3,0,True,0,0
401520274,2023,4,regular,Kentucky,96,SEC,away,Vanderbilt,SEC,fbs,True,False,45,28,True,1,3,84,2,0,2,0,0,2,7,8,0,True,0,4
401520258,2023,4,regular,LSU,99,SEC,home,Arkansas,SEC,fbs,True,False,34,31,True,4,2,0,0,0,0,0,0,6,3,3,0,True,0,2
401520261,2023,4,regular,Maryland,120,Big Ten,away,Michigan State,Big Ten,fbs,True,False,31,9,True,3,3,37,0,2,0,0,0,6,5,2,0,True,2,3
401520260,2023,4,regular,Michigan,130,Big Ten,home,Rutgers,Big Ten,fbs,True,False,31,7,True,0,1,71,1,0,1,0,0,3,1,5,0,True,0,1
401520261,2023,4,regular,Michigan State,127,Big Ten,home,Maryland,Big Ten,fbs,True,False,9,31,True,0,1,0,0,0,0,0,0,3,5,7,0,True,0,1
401520264,2023,4,regular,Minnesota,135,Big Ten,away,Northwestern,Big Ten,fbs,True,False,34,37,True,0,0,0,0,1,0,0,0,0,0,0,0,True,1,0
401520267,2023,4,regular,Mississippi State,344,SEC,away,South Carolina,SEC,fbs,True,False,30,37,True,4,0,0,0,1,0,0,0,5,0,0,0,True,1,0
401520259,2023,4,regular,Missouri,142,SEC,home,Memphis,American Athletic,fbs,False,True,34,27,True,3,2,0,0,0,0,0,0,7,4,5,0,True,0,2
401520263,2023,4,regular,Nebraska,158,Big Ten,home,Louisiana Tech,Conference USA,fbs,False,False,28,14,True,0,1,3,0,0,0,0,0,4,4,1,0,True,0,1
401520264,2023,4,regular,Northwestern,77,Big Ten,home,Minnesota,Big Ten,fbs,True,False,37,34,True,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0
401521330,2023,4,regular,Ohio State,194,Big Ten,away,Notre Dame,FBS Independents,fbs,False,False,17,14,True,0,0,0,0,0,0,0,0,2,5,3,0,True,0,0
401520250,2023,4,regular,Ole Miss,145,SEC,away,Alabama,SEC,fbs,True,False,10,24,True,4,1,0,0,0,0,0,0,9,0,1,0,True,0,1
401520265,2023,4,regular,Penn State,213,Big Ten,home,Iowa,Big Ten,fbs,True,False,31,0,True,3,0,0,0,4,0,0,0,5,4,6,0,True,4,0
401520266,2023,4,regular,Purdue,2509,Big Ten,home,Wisconsin,Big Ten,fbs,True,False,17,38,True,1,1,16,0,0,0,0,0,6,4,1,0,True,0,1
401520260,2023,4,regular,Rutgers,164,Big Ten,away,Michigan,Big Ten,fbs,True,False,7,31,True,2,0,0,0,0,0,0,0,2,2,1,0,True,0,0
401520267,2023,4,regular,South Carolina,2579,SEC,home,Mississippi State,SEC,fbs,True,False,37,30,True,4,1,0,0,1,0,0,0,9,8,2,0,True,1,1
401520269,2023,4,regular,Tennessee,2633,SEC,home,UTSA,American Athletic,fbs,False,False,45,14,True,4,2,13,0,1,0,0,0,7,1,6,0,True,1,2
401520270,2023,4,regular,Texas A&M,245,SEC,home,Auburn,SEC,fbs,True,False,27,10,True,7,0,0,0,0,0,0,0,15,3,1,0,True,0,0
401520274,2023,4,regular,Vanderbilt,238,SEC,home,Kentucky,SEC,fbs,True,False,28,45,True,1,2,6,0,0,0,0,0,3,4,3,0,True,0,2
401520266,2023,4,regular,Wisconsin,275,Big Ten,away,Purdue,Big Ten,fbs,True,False,38,17,True,2,2,28,0,1,0,0,0,8,7,0,0,True,1,2
401520285,2023,5,regular,Alabama,333,SEC,away,Mississippi State,SEC,fbs,True,False,40,17,True,4,3,41,1,0,1,0,0,8,2,5,0,True,0,3
401520279,2023,5,regular,Arkansas,8,SEC,home,Texas A&M,SEC,fbs,True,True,22,34,True,0,1,20,1,2,1,0,0,4,4,2,0,True,2,1
401520280,2023,5,regular,Auburn,2,SEC,home,Georgia,SEC,fbs,True,False,20,27,True,0,1,0,0,1,0,0,0,8,4,3,0,True,1,1
401520282,2023,5,regular,Florida,57,SEC,away,Kentucky,SEC,fbs,True,False,14,33,True,0,0,0,0,0,0,0,0,4,4,0,0,True,0,0
401520280,2023,5,regular,Georgia,61,SEC,away,Auburn,SEC,fbs,True,False,27,20,True,3,1,21,0,0,0,0,0,6,4,0,0,True,0,1
401520289,2023,5,regular,Illinois,356,Big Ten,away,Purdue,Big Ten,fbs,True,False,19,44,True,2,0,0,0,1,0,0,0,4,1,0,0,True,1,0
401520283,2023,5,regular,Indiana,84,Big Ten,away,Maryland,Big Ten,fbs,True,False,17,44,True,1,0,0,0,0,0,0,0,4,4,0,0,True,0,0
401520281,2023,5,regular,Iowa,2294,Big Ten,home,Michigan State,Big Ten,fbs,True,False,26,16,True,0,3,0,0,1,1,0,1,4,3,4,0,True,1,3
401520282,2023,5,regular,Kentucky,96,SEC,home,Florida,SEC,fbs,True,False,33,14,True,3,1,21,0,0,0,0,0,9,2,0,0,True,0,1
401520288,2023,5,regular,LSU,99,SEC,away,Ole Miss,SEC,fbs,True,False,49,55,True,0,0,0,0,0,0,0,0,6,6,4,0,True,0,0
401520283,2023,5,regular,Maryland,120,Big Ten,home,Indiana,Big Ten,fbs,True,False,44,17,True,3,1,0,0,0,0,0,0,8,3,1,0,True,0,1
401520286,2023,5,regular,Michigan,130,Big Ten,away,Nebraska,Big Ten,fbs,True,False,45,7,True,4,1,-3,0,0,0,0,0,4,5,4,0,True,0,1
401520281,2023,5,regular,Michigan State,127,Big Ten,away,Iowa,Big Ten,fbs,True,False,16,26,True,1,1,2,0,1,0,0,0,3,3,1,0,True,1,1
401520284,2023,5,regular,Minnesota,135,Big Ten,home,Louisiana,Sun Belt,fbs,False,False,35,24,True,0,2,0,0,0,0,0,0,1,3,5,0,True,0,2
401520285,2023,5,regular,Mississippi State,344,SEC,home,Alabama,SEC,fbs,True,False,17,40,True,4,0,0,0,0,0,0,0,7,0,1,0,True,0,0
401520293,2023,5,regular,Missouri,142,SEC,away,Vanderbilt,SEC,fbs,True,False,38,21,True,1,1,0,0,0,0,0,0,5,3,10,0,True,0,1
401520286,2023,5,regular,Nebraska,158,Big Ten,home,Michigan,Big Ten,fbs,True,False,7,45,True,0,0,0,0,0,0,0,0,1,3,1,0,True,0,0
401520287,2023,5,regular,Northwestern,77,Big Ten,home,Penn State,Big Ten,fbs,True,False,13,41,True,1,0,0,0,1,0,0,0,2,4,3,0,True,1,0
401520288,2023,5,regular,Ole Miss,145,SEC,home,LSU,SEC,fbs,True,False,55,49,True,3,0,0,0,1,0,0,0,4,5,4,0,True,1,0
401520287,2023,5,regular,Penn State,213,Big Ten,away,Northwestern,Big Ten,fbs,True,False,41,13,True,7,1,34,0,0,0,0,0,12,3,6,0,True,0,1
401520289,2023,5,regular,Purdue,2509,Big Ten,home,Illinois,Big Ten,fbs,True,False,44,19,True,5,0,0,0,1,0,0,0,7,3,4,0,True,1,0
401520290,2023,5,regular,Rutgers,164,Big Ten,home,Wagner,NEC,fcs,False,False,52,3,True,3,0,0,0,0,0,0,0,5,0,1,0,True,0,0
401520291,2023,5,regular,South Carolina,2579,SEC,away,Tennessee,SEC,fbs,True,False,20,41,True,1,2,16,0,0,0,0,0,1,3,1,0,True,0,2
401520291,2023,5,regular,Tennessee,2633,SEC,home,South Carolina,SEC,fbs,True,False,41,20,True,6,1,28,1,0,1,0,0,8,5,3,0,True,0,1
401520279,2023,5,regular,Texas A&M,245,SEC,away,Arkansas,SEC,fbs,True,True,34,22,True,7,1,0,1,0,2,0,1,15,4,2,0,True,0,1
401520293,2023,5,regular,Vanderbilt,238,SEC,home,Missouri,SEC,fbs,True,False,21,38,True,0,0,0,0,1,0,0,0,6,2,4,0,True,1,0
401520310,2023,6,regular,Alabama,333,SEC,away,Texas A&M,SEC,fbs,True,False,26,20,True,5,1,0,0,0,0,0,0,6,2,7,1,True,0,1
401520308,2023,6,regular,Arkansas,8,SEC,away,Ole Miss,SEC,fbs,True,False,20,27,True,2,0,0,0,0,0,0,0,8,4,6,0,True,0,0
401520299,2023,6,regular,Florida,57,SEC,home,Vanderbilt,SEC,fbs,True,False,38,14,True,2,0,0,0,1,0,0,0,6,5,6,0,True,1,0
401520300,2023,6,regular,Georgia,61,SEC,home,Kentucky,SEC,fbs,True,False,51,13,True,3,0,0,0,0,0,0,0,4,5,0,0,True,0,0
401520301,2023,6,regular,Illinois,356,Big Ten,home,Nebraska,Big Ten,fbs,True,False,7,20,True,1,1,0,0,2,0,0,0,3,3,4,0,True,2,1
401520302,2023,6,regular,Iowa,2294,Big Ten,home,Purdue,Big Ten,fbs,True,False,20,14,True,6,2,41,0,0,0,0,0,12,3,3,0,True,0,2
401520300,2023,6,regular,Kentucky,96,SEC,away,Georgia,SEC,fbs,True,False,13,51,True,0,1,48,0,0,0,0,0,5,2,0,0,True,0,1
401520305,2023,6,regular,LSU,99,SEC,away,Missouri,SEC,fbs,True,False,49,39,True,2,2,17,1,0,1,0,0,5,2,3,0,True,0,2
401520307,2023,6,regular,Maryland,120,Big Ten,away,Ohio State,Big Ten,fbs,True,False,17,37,True,3,0,0,0,0,0,0,0,5,6,1,0,True,0,0
401520303,2023,6,regular,Michigan,130,Big Ten,away,Minnesota,Big Ten,fbs,True,False,52,10,True,2,2,64,2,0,2,0,0,7,4,4,0,True,0,2
401520303,2023,6,regular,Minnesota,135,Big Ten,home,Michigan,Big Ten,fbs,True,False,10,52,True,0,0,0,0,0,0,0,0,3,1,0,0,True,0,0
401520304,2023,6,regular,Mississippi State,344,SEC,home,Western Michigan,Mid-American,fbs,False,False,41,28,True,2,1,0,0,0,0,0,0,5,3,7,0,True,0,1
401520305,2023,6,regular,Missouri,142,SEC,home,LSU,SEC,fbs,True,False,39,49,True,2,0,0,0,0,0,0,0,3,4,1,0,True,0,0
401520301,2023,6,regular,Nebraska,158,Big Ten,away,Illinois,Big Ten,fbs,True,False,20,7,True,2,1,39,0,1,0,0,0,6,7,6,0,True,1,1
401520306,2023,6,regular,Northwestern,77,Big Ten,home,Howard,MEAC,fcs,False,False,23,20,True,3,0,0,0,0,0,0,0,5,2,3,1,True,0,0
401520307,2023,6,regular,Ohio State,194,Big Ten,home,Maryland,Big Ten,fbs,True,False,37,17,True,2,2,39,1,0,1,0,0,5,5,5,0,True,0,2
401520308,2023,6,regular,Ole Miss,145,SEC,home,Arkansas,SEC,fbs,True,False,27,20,True,5,2,38,0,0,0,0,0,10,4,5,0,True,0,2
401520302,2023,6,regular,Purdue,2509,Big Ten,away,Iowa,Big Ten,fbs,True,False,14,20,True,1,1,26,0,0,0,0,0,5,1,3,0,True,0,1
401520311,2023,6,regular,Rutgers,164,Big Ten,away,Wisconsin,Big Ten,fbs,True,False,13,24,True,2,0,0,0,2,0,0,0,4,2,2,0,True,2,0
401520310,2023,6,regular,Texas A&M,245,SEC,home,Alabama,SEC,fbs,True,False,20,26,True,6,1,15,0,1,0,0,0,8,2,3,0,True,1,1
401520299,2023,6,regular,Vanderbilt,238,SEC,away,Florida,SEC,fbs,True,False,14,38,True,3,1,0,0,0,0,0,0,5,0,1,0,True,0,1
401520311,2023,6,regular,Wisconsin,275,Big Ten,home,Rutgers,Big Ten,fbs,True,False,24,13,True,1,1,95,1,0,1,0,0,2,2,3,0,True,0,1
401520316,2023,7,regular,Alabama,333,SEC,home,Arkansas,SEC,fbs,True,False,24,21,True,4,0,0,0,0,0,0,0,7,1,4,0,True,0,0
401520316,2023,7,regular,Arkansas,8,SEC,away,Alabama,SEC,fbs,True,False,21,24,True,5,0,0,0,0,0,0,0,5,3,1,0,True,0,0
401520319,2023,7,regular,Auburn,2,SEC,away,LSU,SEC,fbs,True,False,18,48,True,2,1,3,0,0,0,0,0,2,3,2,0,True,0,1
401520325,2023,7,regular,Florida,57,SEC,away,South Carolina,SEC,fbs,True,False,41,39,True,2,1,0,0,1,0,0,0,6,0,7,0,True,1,1
401520327,2023,7,regular,Georgia,61,SEC,away,Vanderbilt,SEC,fbs,True,False,37,20,True,1,1,8,0,0,0,0,0,4,3,4,0,True,0,1
401520320,2023,7,regular,Illinois,356,Big Ten,away,Maryland,Big Ten,fbs,True,False,27,24,True,3,0,0,0,1,0,0,0,4,4,1,0,True,1,0
401520321,2023,7,regular,Indiana,84,Big Ten,away,Michigan,Big Ten,fbs,True,False,7,52,True,4,0,0,0,0,0,0,0,6,1,0,0,True,0,0
401520328,2023,7,regular,Iowa,2294,Big Ten,away,Wisconsin,Big Ten,fbs,True,False,15,6,True,1,1,6,0,1,0,0,0,4,7,3,1,True,1,1
401520318,2023,7,regular,Kentucky,96,SEC,home,Missouri,SEC,fbs,True,False,21,38,True,1,1,0,0,0,0,0,0,7,0,5,0,True,0,1
401520319,2023,7,regular,LSU,99,SEC,home,Auburn,SEC,fbs,True,False,48,18,True,2,0,0,0,0,0,0,0,5,5,2,0,True,0,0
401520320,2023,7,regular,Maryland,120,Big Ten,home,Illinois,Big Ten,fbs,True,False,24,27,True,5,1,15,0,0,0,0,0,7,3,3,0,True,0,1
401520321,2023,7,regular,Michigan,130,Big Ten,home,Indiana,Big Ten,fbs,True,False,52,7,True,4,2,66,0,2,0,0,0,8,3,7,0,True,2,2
401520324,2023,7,regular,Michigan State,127,Big Ten,away,Rutgers,Big Ten,fbs,True,False,24,27,True,3,2,17,0,1,0,0,0,4,2,3,0,True,1,2
401520318,2023,7,regular,Missouri,142,SEC,away,Kentucky,SEC,fbs,True,False,38,21,True,4,2,6,0,1,0,0,0,6,2,3,0,True,1,2
401520323,2023,7,regular,Ohio State,194,Big Ten,away,Purdue,Big Ten,fbs,True,False,41,7,True,3,0,0,0,0,0,0,0,9,5,1,0,True,0,0
401520322,2023,7,regular,Penn State,213,Big Ten,home,Massachusetts,FBS Independents,fbs,False,False,63,0,True,7,1,6,0,0,2,0,2,14,3,1,0,True,0,1
401520323,2023,7,regular,Purdue,2509,Big Ten,home,Ohio State,Big Ten,fbs,True,False,7,41,True,3,0,0,0,2,0,0,0,6,4,3,0,True,2,0
401520324,2023,7,regular,Rutgers,164,Big Ten,home,Michigan State,Big Ten,fbs,True,False,27,24,True,1,0,0,0,3,0,0,0,6,2,3,0,True,3,0
401520325,2023,7,regular,South Carolina,2579,SEC,home,Florida,SEC,fbs,True,False,39,41,True,4,0,0,0,0,0,0,0,9,6,7,1,True,0,0
401520326,2023,7,regular,Tennessee,2633,SEC,home,Texas A&M,SEC,fbs,True,False,20,13,True,2,2,41,0,0,1,0,1,5,4,11,0,True,0,2
401520326,2023,7,regular,Texas A&M,245,SEC,away,Tennessee,SEC,fbs,True,False,13,20,True,3,1,16,0,0,0,0,0,8,1,5,0,True,0,1
401520327,2023,7,regular,Vanderbilt,238,SEC,home,Georgia,SEC,fbs,True,False,20,37,True,2,1,35,0,1,0,0,0,4,3,3,0,True,1,1
401520328,2023,7,regular,Wisconsin,275,Big Ten,home,Iowa,Big Ten,fbs,True,False,6,15,True,2,0,0,0,0,0,0,0,9,4,0,0,True,0,0
401520333,2023,8,regular,Alabama,333,SEC,home,Tennessee,SEC,fbs,True,False,34,20,True,3,0,0,0,1,0,0,0,8,4,4,0,True,1,0
401520334,2023,8,regular,Arkansas,8,SEC,home,Mississippi State,SEC,fbs,True,False,3,7,True,1,1,0,0,0,0,0,0,6,1,3,0,True,0,1
401520335,2023,8,regular,Auburn,2,SEC,home,Ole Miss,SEC,fbs,True,False,21,28,True,3,2,41,0,0,0,0,0,8,3,2,0,True,0,2
401520336,2023,8,regular,Illinois,356,Big Ten,home,Wisconsin,Big Ten,fbs,True,False,21,25,True,1,0,0,0,1,0,0,0,4,7,8,0,True,1,0
401520337,2023,8,regular,Indiana,84,Big Ten,home,Rutgers,Big Ten,fbs,True,False,14,31,True,1,0,0,0,0,0,0,0,3,1,0,0,True,0,0
401520338,2023,8,regular,Iowa,2294,Big Ten,home,Minnesota,Big Ten,fbs,True,False,10,12,True,3,0,0,0,0,0,0,0,5,3,3,0,True,0,0
401520339,2023,8,regular,LSU,99,SEC,home,Army,FBS Independents,fbs,False,False,62,0,True,1,3,88,0,1,0,0,0,5,3,1,0,True,1,3
401520340,2023,8,regular,Michigan,130,Big Ten,away,Michigan State,Big Ten,fbs,True,False,49,0,True,3,2,77,1,0,1,0,0,9,7,2,0,True,0,2
401520340,2023,8,regular,Michigan State,127,Big Ten,home,Michigan,Big Ten,fbs,True,False,0,49,True,1,0,0,0,0,0,0,0,5,4,0,0,True,0,0
401520338,2023,8,regular,Minnesota,135,Big Ten,away,Iowa,Big Ten,fbs,True,False,12,10,True,4,1,1,0,2,0,0,0,6,4,0,0,True,2,1
401520334,2023,8,regular,Mississippi State,344,SEC,away,Arkansas,SEC,fbs,True,False,7,3,True,4,1,3,0,1,0,0,0,7,3,1,0,True,1,1
401520341,2023,8,regular,Missouri,142,SEC,home,South Carolina,SEC,fbs,True,False,34,12,True,6,1,0,0,0,0,0,0,8,5,4,0,True,0,1
401520342,2023,8,regular,Nebraska,158,Big Ten,home,Northwestern,Big Ten,fbs,True,False,17,9,True,8,1,0,0,0,0,0,0,13,4,3,0,True,0,1
401520342,2023,8,regular,Northwestern,77,Big Ten,away,Nebraska,Big Ten,fbs,True,False,9,17,True,0,2,10,0,0,0,0,0,2,3,0,0,True,0,2
401520343,2023,8,regular,Ohio State,194,Big Ten,home,Penn State,Big Ten,fbs,True,False,20,12,True,4,0,0,0,0,0,0,0,6,6,4,0,True,0,0
401520335,2023,8,regular,Ole Miss,145,SEC,away,Auburn,SEC,fbs,True,False,28,21,True,3,2,0,0,0,0,0,0,9,2,1,0,True,0,2
401520343,2023,8,regular,Penn State,213,Big Ten,away,Ohio State,Big Ten,fbs,True,False,12,20,True,2,0,0,0,1,0,0,0,9,5,1,0,True,1,0
401520337,2023,8,regular,Rutgers,164,Big Ten,away,Indiana,Big Ten,fbs,True,False,31,14,True,0,0,0,0,1,1,0,1,2,9,0,0,True,1,0
401520341,2023,8,regular,South Carolina,2579,SEC,away,Missouri,SEC,fbs,True,False,12,34,True,0,0,0,0,0,0,0,0,2,4,3,0,True,0,0
401520333,2023,8,regular,Tennessee,2633,SEC,away,Alabama,SEC,fbs,True,False,20,34,True,4,1,0,0,1,0,0,0,5,1,3,0,True,1,1
401520336,2023,8,regular,Wisconsin,275,Big Ten,away,Illinois,Big Ten,fbs,True,False,25,21,True,3,0,0,0,0,0,0,0,5,4,1,0,True,0,0
401520350,2023,9,regular,Auburn,2,SEC,home,Mississippi State,SEC,fbs,True,False,27,13,True,0,1,0,0,0,0,0,0,5,2,6,0,True,0,1
401520352,2023,9,regular,Florida,57,SEC,home,Georgia,SEC,fbs,True,True,20,43,True,0,0,0,0,0,0,0,0,4,3,3,0,True,0,0
401520352,2023,9,regular,Georgia,61,SEC,away,Florida,SEC,fbs,True,True,43,20,True,4,0,0,0,1,0,0,0,8,2,1,0,True,1,0
401520358,2023,9,regular,Indiana,84,Big Ten,away,Penn State,Big Ten,fbs,True,False,24,33,True,3,1,7,0,0,0,0,0,6,2,4,0,True,0,1
401520353,2023,9,regular,Kentucky,96,SEC,home,Tennessee,SEC,fbs,True,False,27,33,True,2,0,0,0,0,0,0,0,5,0,1,0,True,0,0
401520356,2023,9,regular,Maryland,120,Big Ten,away,Northwestern,Big Ten,fbs,True,False,27,33,True,5,0,0,0,0,0,0,0,8,2,5,0,True,0,0
401520354,2023,9,regular,Michigan State,127,Big Ten,away,Minnesota,Big Ten,fbs,True,False,12,27,True,3,1,4,0,2,0,0,0,5,2,0,0,True,2,1
